STR, orig: CANADA, Hashed: 3, result: 3, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 641728517, Hashed: 311, result: 55, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 331350025, Hashed: 151, result: 151, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 671088642, Hashed: 322, result: 66, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 46137349, Hashed: 19, result: 19, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 8388611, Hashed: 7, result: 7, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 775946246, Hashed: 372, result: 116, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 33554437, Hashed: 21, result: 21, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 687865861, Hashed: 333, result: 77, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 264241156, Hashed: 122, result: 122, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 666894346, Hashed: 308, result: 52, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 478150664, Hashed: 236, result: 236, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 4194312, Hashed: 10, result: 10, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 633339913, Hashed: 295, result: 39, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 637534218, Hashed: 314, result: 58, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 805306371, Hashed: 387, result: 131, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 8388611, Hashed: 7, result: 7, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 218103812, Hashed: 108, result: 108, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 671088648, Hashed: 328, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 293601285, Hashed: 137, result: 137, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 641728516, Hashed: 310, result: 54, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 452984837, Hashed: 221, result: 221, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 801112069, Hashed: 379, result: 123, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 687865865, Hashed: 321, result: 65, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 192937987, Hashed: 95, result: 95, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 327155720, Hashed: 148, result: 148, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 339738626, Hashed: 160, result: 160, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 624951304, Hashed: 290, result: 34, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 792723466, Hashed: 368, result: 112, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 742391816, Hashed: 362, result: 106, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 713031689, Hashed: 349, result: 93, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 385875973, Hashed: 189, result: 189, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 746586120, Hashed: 364, result: 108, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 591396866, Hashed: 280, result: 24, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 784334856, Hashed: 382, result: 126, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 822083594, Hashed: 386, result: 130, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 511705095, Hashed: 243, result: 243, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 725614593, Hashed: 347, result: 91, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 197132296, Hashed: 86, result: 86, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 331350025, Hashed: 151, result: 151, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 130023426, Hashed: 60, result: 60, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 209715207, Hashed: 99, result: 99, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 209715207, Hashed: 99, result: 99, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 276824071, Hashed: 131, result: 131, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 226492421, Hashed: 105, result: 105, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 155189256, Hashed: 66, result: 66, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 675282954, Hashed: 328, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 176160777, Hashed: 93, result: 93, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 130023426, Hashed: 60, result: 60, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 390070278, Hashed: 188, result: 188, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 541065218, Hashed: 256, result: 0, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 616562696, Hashed: 302, result: 46, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 583008266, Hashed: 284, result: 28, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 784334856, Hashed: 382, result: 126, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 121634820, Hashed: 62, result: 62, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 629145607, Hashed: 299, result: 43, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 792723466, Hashed: 368, result: 112, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 465567749, Hashed: 219, result: 219, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 54525959, Hashed: 29, result: 29, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 717225986, Hashed: 340, result: 84, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 759169026, Hashed: 360, result: 104, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 339738626, Hashed: 160, result: 160, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 499122186, Hashed: 228, result: 228, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 801112068, Hashed: 378, result: 122, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 314572803, Hashed: 149, result: 149, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 322961415, Hashed: 157, result: 157, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 364904456, Hashed: 166, result: 166, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 612368393, Hashed: 301, result: 45, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 398458886, Hashed: 184, result: 184, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 297795594, Hashed: 132, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 360710151, Hashed: 171, result: 171, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 251658242, Hashed: 122, result: 122, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 41943041, Hashed: 21, result: 21, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 251658241, Hashed: 121, result: 121, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 419430401, Hashed: 201, result: 201, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 297795594, Hashed: 132, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 243269635, Hashed: 119, result: 119, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 658505736, Hashed: 306, result: 50, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 432013320, Hashed: 198, result: 198, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 725614594, Hashed: 344, result: 88, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 201326597, Hashed: 101, result: 101, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 532676618, Hashed: 244, result: 244, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 130023426, Hashed: 60, result: 60, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 25165833, Hashed: 5, result: 5, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 297795585, Hashed: 143, result: 143, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 301989889, Hashed: 145, result: 145, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 390070276, Hashed: 190, result: 190, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 784334856, Hashed: 382, result: 126, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 482344965, Hashed: 227, result: 227, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 704643079, Hashed: 343, result: 87, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 696254471, Hashed: 331, result: 75, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 633339907, Hashed: 301, result: 45, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 838860804, Hashed: 404, result: 148, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 629145607, Hashed: 299, result: 43, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 549453826, Hashed: 260, result: 4, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 54525962, Hashed: 16, result: 16, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 159383556, Hashed: 72, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 541065220, Hashed: 262, result: 6, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 696254465, Hashed: 333, result: 77, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 662700038, Hashed: 314, result: 58, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 675282950, Hashed: 324, result: 68, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 645922822, Hashed: 306, result: 50, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 515899394, Hashed: 244, result: 244, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 322961415, Hashed: 157, result: 157, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 201326601, Hashed: 105, result: 105, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 788529161, Hashed: 369, result: 113, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 444596227, Hashed: 215, result: 215, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 331350023, Hashed: 153, result: 153, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 578813961, Hashed: 285, result: 29, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 67108867, Hashed: 35, result: 35, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 394264583, Hashed: 187, result: 187, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 515899394, Hashed: 244, result: 244, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 180355076, Hashed: 82, result: 82, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 633339907, Hashed: 301, result: 45, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 188743684, Hashed: 94, result: 94, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 520093705, Hashed: 241, result: 241, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 25165827, Hashed: 15, result: 15, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 545259529, Hashed: 269, result: 13, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 209715209, Hashed: 109, result: 109, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 130023431, Hashed: 57, result: 57, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 134217736, Hashed: 72, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 612368387, Hashed: 295, result: 39, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 662700038, Hashed: 314, result: 58, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 20971522, Hashed: 8, result: 8, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 780140551, Hashed: 371, result: 115, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 809500677, Hashed: 391, result: 135, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 130023426, Hashed: 60, result: 60, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 142606346, Hashed: 78, result: 78, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 180355074, Hashed: 84, result: 84, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 297795586, Hashed: 140, result: 140, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 612368391, Hashed: 291, result: 35, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 163577866, Hashed: 68, result: 68, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 452984833, Hashed: 217, result: 217, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 570425351, Hashed: 279, result: 23, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 343932931, Hashed: 167, result: 167, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 503316484, Hashed: 244, result: 244, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 281018374, Hashed: 128, result: 128, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 398458888, Hashed: 182, result: 182, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 482344969, Hashed: 239, result: 239, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 708837380, Hashed: 342, result: 86, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 624951304, Hashed: 290, result: 34, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 805306373, Hashed: 389, result: 133, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 457179138, Hashed: 216, result: 216, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 679477251, Hashed: 327, result: 71, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 138412041, Hashed: 75, result: 75, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 335544329, Hashed: 169, result: 169, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 226492425, Hashed: 101, result: 101, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 255852550, Hashed: 124, result: 124, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 381681668, Hashed: 178, result: 178, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629766, Hashed: 132, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 687865857, Hashed: 329, result: 73, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 549453826, Hashed: 260, result: 4, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 603979779, Hashed: 291, result: 35, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 281018372, Hashed: 130, result: 130, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 436207621, Hashed: 213, result: 213, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 587202561, Hashed: 281, result: 25, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 671088641, Hashed: 321, result: 65, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 826277898, Hashed: 384, result: 128, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 415236099, Hashed: 197, result: 197, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 390070279, Hashed: 189, result: 189, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 419430403, Hashed: 203, result: 203, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 654311432, Hashed: 304, result: 48, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 536870915, Hashed: 259, result: 3, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 511705095, Hashed: 243, result: 243, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 788529161, Hashed: 369, result: 113, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 645922825, Hashed: 317, result: 61, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 507510786, Hashed: 240, result: 240, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 79691779, Hashed: 37, result: 37, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 272629770, Hashed: 136, result: 136, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 92274689, Hashed: 45, result: 45, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 721420298, Hashed: 338, result: 82, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 364904456, Hashed: 166, result: 166, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 566231041, Hashed: 271, result: 15, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 100663299, Hashed: 51, result: 51, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 423624706, Hashed: 200, result: 200, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 109051905, Hashed: 53, result: 53, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 578813961, Hashed: 285, result: 29, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 704643075, Hashed: 339, result: 83, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 679477257, Hashed: 333, result: 77, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 197132298, Hashed: 84, result: 84, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 511705093, Hashed: 241, result: 241, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 150994951, Hashed: 79, result: 79, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 809500678, Hashed: 388, result: 132, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 549453826, Hashed: 260, result: 4, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 457179146, Hashed: 208, result: 208, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 46137352, Hashed: 30, result: 30, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 683671556, Hashed: 322, result: 66, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 650117123, Hashed: 309, result: 53, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 243269638, Hashed: 114, result: 114, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 587202561, Hashed: 281, result: 25, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 788529161, Hashed: 369, result: 113, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 322961415, Hashed: 157, result: 157, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 264241160, Hashed: 118, result: 118, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 184549377, Hashed: 89, result: 89, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 599785476, Hashed: 282, result: 26, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 50331651, Hashed: 27, result: 27, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 251658241, Hashed: 121, result: 121, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 4194312, Hashed: 10, result: 10, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 25165825, Hashed: 13, result: 13, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 620756997, Hashed: 301, result: 45, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 515899396, Hashed: 242, result: 242, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 696254465, Hashed: 333, result: 77, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 520093705, Hashed: 241, result: 241, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 348127236, Hashed: 162, result: 162, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 788529161, Hashed: 369, result: 113, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 8388617, Hashed: 13, result: 13, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 662700035, Hashed: 319, result: 63, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 16777217, Hashed: 9, result: 9, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 146800646, Hashed: 64, result: 64, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 671088648, Hashed: 328, result: 72, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 33554437, Hashed: 21, result: 21, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 331350024, Hashed: 150, result: 150, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 243269641, Hashed: 125, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 50331650, Hashed: 26, result: 26, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 419430404, Hashed: 204, result: 204, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 415236099, Hashed: 197, result: 197, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 612368393, Hashed: 301, result: 45, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 285212677, Hashed: 141, result: 141, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 117440519, Hashed: 63, result: 63, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 599785482, Hashed: 276, result: 20, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 482344966, Hashed: 224, result: 224, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 377487361, Hashed: 181, result: 181, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 209715209, Hashed: 109, result: 109, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 532676616, Hashed: 246, result: 246, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 62914569, Hashed: 23, result: 23, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 247463940, Hashed: 114, result: 114, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 8388615, Hashed: 3, result: 3, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 553648131, Hashed: 267, result: 11, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 369098761, Hashed: 185, result: 185, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 25165825, Hashed: 13, result: 13, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 666894337, Hashed: 319, result: 63, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 293601285, Hashed: 137, result: 137, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 427819011, Hashed: 207, result: 207, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 4194308, Hashed: 6, result: 6, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 796917761, Hashed: 381, result: 125, Mask1: 255, Mask2: 511, nbucket: 256
LONG, orig: 721420289, Hashed: 345, result: 89, Mask1: 255, Mask2: 511, nbucket: 256
